Boroughs,Latitude,Longitude,Prop_Type,Min_Nights,Host_Listing_Cnt,Days_Available,Review_Cnt,Reviews30d,Price
Manhattan,40.74482,-73.98367,EntireHome,30,2,362,2,1.3,5100
Manhattan,40.74482,-73.97827,PrivateRoom,3,1,3,28,1.18,69
Manhattan,40.74483,-73.97956,EntireHome,30,92,337,2,0.36,125
Manhattan,40.74484,-73.99688,EntireHome,2,1,19,2,0.95,275
Manhattan,40.74484,-73.9789,EntireHome,1,1,0,12,0.56,160
Manhattan,40.74485,-74.00186,EntireHome,1,1,59,131,4.03,60
Manhattan,40.74485,-73.97072,EntireHome,4,1,326,32,3.38,625
Manhattan,40.74487,-74.00277,SharedRoom,2,1,234,9,0.26,75
Manhattan,40.74487,-73.97608,EntireHome,5,1,364,1,0.09,799
Manhattan,40.74487,-73.97452,EntireHome,2,1,0,8,0.12,125
Manhattan,40.74488,-74.001,EntireHome,4,1,0,10,0.1,132
Manhattan,40.74488,-73.98516,PrivateRoom,2,4,150,13,0.66,231
Manhattan,40.74488,-73.98245,EntireHome,8,1,73,6,2.9,300
Manhattan,40.7449,-73.99167,EntireHome,30,,309,1,0.03,109
Manhattan,40.7449,-73.97959,PrivateRoom,1,1,0,1,0.02,120
Manhattan,40.7449,-73.97888,EntireHome,5,1,51,3,2.05,288
Manhattan,40.7449,-73.97656,EntireHome,30,52,347,5,0.08,116
Manhattan,40.74491,-74.0042,EntireHome,3,2,106,54,3.63,150
Manhattan,40.74491,-73.99536,PrivateRoom,1,2,0,1,0.02,175
Manhattan,40.74493,-73.98484,PrivateRoom,5,1,53,2,1.05,130
Manhattan,40.74493,-73.9824,EntireHome,5,1,178,41,3.15,390
Manhattan,40.74493,-73.9786,EntireHome,1,2,308,2,0.37,349
Manhattan,40.74493,-73.97743,EntireHome,3,1,0,1,0.08,275
Manhattan,40.74494,-73.9998,EntireHome,1,1,364,63,0.7,385
Manhattan,40.74494,-73.99762,EntireHome,2,1,298,31,1.54,299
Manhattan,40.74494,-73.97554,EntireHome,3,1,109,98,3.02,180
Manhattan,40.74495,-73.97627,EntireHome,30,31,124,4,0.11,150
Manhattan,40.74496,-73.99934,EntireHome,4,1,0,1,0.08,125
Manhattan,40.74496,-73.97867,PrivateRoom,2,1,0,12,1.88,100
Manhattan,40.74496,-73.97678,EntireHome,1,1,17,4,2.67,132
Manhattan,40.74497,-74.00571,EntireHome,3,1,0,2,0.23,225
Manhattan,40.74499,-74.00704,EntireHome,3,1,139,1,0.65,399
Manhattan,40.74499,-73.99845,PrivateRoom,1,1,192,2,0.27,180
Manhattan,40.74499,-73.97926,PrivateRoom,5,2,0,1,0.06,95
Manhattan,40.74499,-73.97691,PrivateRoom,3,1,363,22,0.45,199
Manhattan,40.745,-73.97942,EntireHome,30,,233,1,0.25,237
Manhattan,40.74501,-73.99725,EntireHome,3,1,0,10,0.32,109
Manhattan,40.74501,-73.97774,EntireHome,2,1,257,3,3,900
Manhattan,40.74502,-74.00429,EntireHome,2,1,211,48,0.75,285
Manhattan,40.74503,-73.99922,EntireHome,2,1,237,97,3.14,233
Manhattan,40.74503,-73.98876,EntireHome,30,1,108,55,0.57,139
Manhattan,40.74505,-74.00298,EntireHome,2,1,0,2,1.62,225
Manhattan,40.74506,-73.98202,EntireHome,30,31,116,2,0.11,99
Manhattan,40.74506,-73.97934,EntireHome,3,1,5,10,0.36,150
Manhattan,40.74507,-73.99452,EntireHome,7,1,0,6,0.16,175
Manhattan,40.74508,-73.97854,EntireHome,3,1,0,6,0.13,350
Manhattan,40.74509,-73.98268,EntireHome,1,1,0,9,0.2,200
Manhattan,40.7451,-73.98139,EntireHome,2,1,61,11,0.54,250
Manhattan,40.74511,-73.9778,EntireHome,3,1,261,77,2.64,200
Manhattan,40.74511,-73.97407,EntireHome,1,1,173,4,2,499
Manhattan,40.74512,-73.99179,PrivateRoom,1,2,0,8,0.27,200
Manhattan,40.74512,-73.98041,EntireHome,10,1,0,3,0.05,200
Manhattan,40.74512,-73.97921,PrivateRoom,4,2,0,6,0.37,81
Manhattan,40.74513,-74.00076,PrivateRoom,3,2,47,101,2.14,100
Manhattan,40.74515,-73.9813,PrivateRoom,1,2,360,12,3.56,120
Manhattan,40.74516,-73.9959,PrivateRoom,2,1,18,64,1.86,100
Manhattan,40.74519,-73.97676,EntireHome,2,1,91,72,5.11,199
Manhattan,40.7452,-73.98427,EntireHome,1,1,15,16,1.07,400
Manhattan,40.74522,-73.97505,EntireHome,5,1,170,19,0.39,145
Manhattan,40.74524,-73.97995,PrivateRoom,4,1,0,1,0.05,75
Manhattan,40.74525,-73.99229,PrivateRoom,1,2,0,1,0.03,100
Manhattan,40.74525,-73.97225,EntireHome,3,1,307,8,4.14,385
Manhattan,40.74526,-74.00605,EntireHome,1,1,88,9,6.75,269
Manhattan,40.74526,-73.99545,PrivateRoom,14,1,0,1,0.02,140
Manhattan,40.74526,-73.98163,PrivateRoom,30,1,0,1,0.43,48
Manhattan,40.74528,-73.97901,EntireHome,30,4,150,71,4.31,412
Manhattan,40.7453,-74.00704,EntireHome,1,1,12,47,1.17,159
Manhattan,40.7453,-74.00242,EntireHome,2,1,0,6,0.15,105
Manhattan,40.7453,-74.00002,EntireHome,3,1,19,25,1.11,180
Manhattan,40.7453,-73.99333,EntireHome,30,2,237,1,0.03,700
Manhattan,40.74531,-73.99098,EntireHome,3,1,162,1,0.79,299
Manhattan,40.74532,-73.97534,SharedRoom,2,3,354,2,0.85,43
Manhattan,40.74533,-73.99908,EntireHome,2,2,9,10,0.17,149
Manhattan,40.74533,-73.97956,PrivateRoom,4,2,0,11,0.19,95
Manhattan,40.74533,-73.9772,EntireHome,2,1,0,5,0.18,128
Manhattan,40.74533,-73.97685,EntireHome,5,1,355,1,0.27,395
Manhattan,40.74535,-73.99023,PrivateRoom,1,3,326,144,7.22,105
Manhattan,40.74535,-73.9764,EntireHome,2,1,0,7,1.72,120
Manhattan,40.74536,-73.97506,PrivateRoom,2,1,312,13,1.34,355
Manhattan,40.74536,-73.97222,EntireHome,2,1,79,2,1.33,189
Manhattan,40.74537,-73.97652,EntireHome,30,31,154,1,0.07,150
Manhattan,40.74538,-73.98313,EntireHome,31,1,364,5,0.11,285
Manhattan,40.74542,-74.00133,EntireHome,3,1,3,24,2.49,195
Manhattan,40.74542,-73.98205,SharedRoom,1,1,362,66,0.87,80
Manhattan,40.74543,-74.00055,EntireHome,4,1,0,1,0.03,300
Manhattan,40.74544,-73.9748,EntireHome,30,52,340,1,0.08,83
Manhattan,40.74545,-73.98128,PrivateRoom,3,1,0,1,0.02,112
Manhattan,40.74545,-73.98113,EntireHome,29,31,123,1,0.12,150
Manhattan,40.74545,-73.97188,EntireHome,5,1,347,2,0.47,650
Manhattan,40.74549,-73.99473,PrivateRoom,1,2,6,16,0.43,84
Manhattan,40.74549,-73.99114,PrivateRoom,4,1,27,39,2.64,190
Manhattan,40.74549,-73.98586,PrivateRoom,3,4,73,90,4.13,135
Manhattan,40.7455,-73.9916,PrivateRoom,1,4,21,143,4.69,99
Manhattan,40.7455,-73.98112,EntireHome,30,31,170,2,0.06,215
Manhattan,40.74551,-73.98744,EntireHome,1,1,20,4,0.5,150
Manhattan,40.74552,-74.0006,EntireHome,6,1,0,6,0.09,230
Manhattan,40.74553,-73.99784,PrivateRoom,1,1,0,1,0.03,200
Manhattan,40.74553,-73.97699,EntireHome,1,1,132,10,3.66,239
Manhattan,40.74553,-73.97302,PrivateRoom,6,1,24,6,0.16,100
Manhattan,40.74554,-74.00595,EntireHome,2,1,3,7,0.74,150
Manhattan,40.74554,-73.97368,EntireHome,30,22,278,1,1,300
Manhattan,40.74555,-73.9869,PrivateRoom,3,4,128,81,3.79,140
Manhattan,40.74557,-73.99871,EntireHome,2,1,17,15,1.47,250
Manhattan,40.74557,-73.98216,PrivateRoom,1,1,0,9,0.42,130
Manhattan,40.74558,-74.00325,EntireHome,2,1,0,4,0.34,260
Manhattan,40.74559,-73.98551,PrivateRoom,7,1,65,15,1.67,139
Manhattan,40.74559,-73.98325,EntireHome,1,1,0,1,0.02,175
Manhattan,40.7456,-74.00107,PrivateRoom,5,1,84,69,2.4,100
Manhattan,40.7456,-73.99852,PrivateRoom,2,1,0,2,0.06,52
Manhattan,40.7456,-73.99771,EntireHome,4,1,0,1,0.05,250
Manhattan,40.74561,-73.97784,EntireHome,14,1,0,1,0.91,135
Manhattan,40.74562,-73.98511,EntireHome,4,1,321,38,2.37,620
Manhattan,40.74563,-73.99325,PrivateRoom,3,1,1,6,0.09,90
Manhattan,40.74563,-73.98342,EntireHome,2,1,3,15,1.81,300
Manhattan,40.74564,-73.98181,EntireHome,3,1,0,3,0.19,115
Manhattan,40.74564,-73.98174,EntireHome,30,31,244,1,0.04,250
Manhattan,40.74565,-73.99183,EntireHome,30,81,332,1,0.05,205
Manhattan,40.74566,-73.99989,EntireHome,6,1,261,104,2.41,365
Manhattan,40.74566,-73.99579,EntireHome,3,1,175,7,2.53,300
Manhattan,40.74566,-73.9834,PrivateRoom,4,2,138,41,3.19,100
Manhattan,40.74566,-73.98126,EntireHome,3,1,0,2,0.11,248
Manhattan,40.74567,-73.98478,PrivateRoom,1,1,0,15,3.81,65
Manhattan,40.74567,-73.97578,SharedRoom,3,1,14,19,1.23,150
Manhattan,40.74568,-73.98324,EntireHome,7,1,305,8,0.17,285
Manhattan,40.74568,-73.98321,EntireHome,7,1,220,6,0.08,275
Manhattan,40.74569,-73.99687,EntireHome,2,1,0,12,0.58,200
Manhattan,40.74569,-73.98592,EntireHome,3,1,0,2,0.06,280
Manhattan,40.74569,-73.98192,EntireHome,30,31,93,2,0.07,150
Manhattan,40.7457,-73.99775,EntireHome,4,1,197,5,0.07,160
Manhattan,40.7457,-73.9939,EntireHome,5,1,0,1,0.02,700
Manhattan,40.7457,-73.97672,EntireHome,4,2,46,12,0.85,329
Manhattan,40.74572,-73.99965,EntireHome,9,1,0,11,0.13,125
Manhattan,40.74572,-73.99637,EntireHome,4,1,309,28,0.39,180
Manhattan,40.74572,-73.98285,EntireHome,2,1,0,5,0.14,240
Manhattan,40.74573,-73.99712,PrivateRoom,1,1,34,211,2.76,70
Manhattan,40.74573,-73.98323,PrivateRoom,3,1,38,6,0.5,90
Manhattan,40.74573,-73.97802,EntireHome,1,1,0,1,0.02,100
Manhattan,40.74574,-73.99633,EntireHome,2,1,0,12,0.31,850
Manhattan,40.74574,-73.99226,EntireHome,3,1,18,13,0.26,900
Manhattan,40.74576,-73.98146,PrivateRoom,2,2,7,150,3.25,195
Manhattan,40.74576,-73.97821,PrivateRoom,1,1,250,230,3.5,110
Manhattan,40.74577,-74.00606,EntireHome,3,2,86,124,3.5,150
Manhattan,40.74577,-74.00074,EntireHome,2,1,0,1,0.02,145
Manhattan,40.74578,-73.99091,PrivateRoom,2,3,116,12,6.43,130
Manhattan,40.74578,-73.98076,EntireHome,1,2,0,3,0.08,130
Manhattan,40.74578,-73.97595,EntireHome,5,1,17,7,0.31,435
Manhattan,40.74579,-73.9909,PrivateRoom,3,1,2,8,0.51,70
Manhattan,40.74579,-73.97887,SharedRoom,2,3,362,6,0.66,39
Manhattan,40.74579,-73.9726,EntireHome,4,1,132,13,2.2,599
Manhattan,40.7458,-73.9957,EntireHome,32,1,2,32,3.84,140
Manhattan,40.7458,-73.97744,EntireHome,2,1,255,7,3.23,490
Manhattan,40.74581,-73.9784,EntireHome,30,4,252,57,3.46,412
Manhattan,40.74583,-74.00451,EntireHome,4,1,24,31,0.82,175
Manhattan,40.74583,-74.00405,EntireHome,3,1,0,7,0.13,200
Manhattan,40.74583,-73.97834,EntireHome,1,1,0,5,0.1,160
Manhattan,40.74584,-73.99103,EntireHome,30,81,365,3,0.12,229
Manhattan,40.74584,-73.98894,PrivateRoom,3,1,32,14,1.45,125
Manhattan,40.74585,-73.98549,EntireHome,4,1,6,1,1,169
Manhattan,40.74585,-73.98237,PrivateRoom,4,2,143,38,3.14,100
Manhattan,40.74586,-74.00361,EntireHome,6,1,0,5,0.16,165
Manhattan,40.74586,-73.99899,PrivateRoom,5,1,176,5,0.73,115
Manhattan,40.74587,-74.00624,EntireHome,2,1,268,30,2.35,250
Manhattan,40.74587,-73.99889,EntireHome,3,1,231,2,0.1,229
Manhattan,40.74587,-73.99149,PrivateRoom,1,4,42,209,5.96,110
Manhattan,40.74588,-74.00055,EntireHome,1,1,248,207,3.56,159
Manhattan,40.74589,-74.0048,EntireHome,4,1,0,18,0.48,250
Manhattan,40.7459,-73.99867,PrivateRoom,3,2,0,4,0.17,165
Manhattan,40.7459,-73.98663,PrivateRoom,2,1,363,1,0.57,280
Manhattan,40.74591,-73.97843,EntireHome,3,1,195,7,0.49,200
Manhattan,40.74595,-73.98996,EntireHome,1,1,0,1,0.03,399
Manhattan,40.74595,-73.98509,PrivateRoom,3,6,360,4,1.36,65
Manhattan,40.74595,-73.98439,EntireHome,1,1,133,51,8.05,250
Manhattan,40.74596,-73.98678,PrivateRoom,3,1,0,10,0.37,130
Manhattan,40.74596,-73.98411,EntireHome,30,9,311,9,0.15,148
Manhattan,40.74596,-73.98195,EntireHome,30,31,155,4,0.13,110
Manhattan,40.74599,-73.99775,PrivateRoom,6,1,0,4,0.06,90
Manhattan,40.74601,-74.00028,PrivateRoom,2,1,110,6,2.31,145
Manhattan,40.74601,-73.99987,PrivateRoom,1,1,0,1,0.02,98
Manhattan,40.74601,-73.97823,EntireHome,1,1,0,46,2.25,200
Manhattan,40.74602,-73.98486,EntireHome,3,1,85,25,7.14,339
Manhattan,40.74602,-73.97694,EntireHome,1,1,21,24,1.18,170
Manhattan,40.74603,-74.00147,EntireHome,4,1,0,2,0.04,160
Manhattan,40.74603,-73.98364,EntireHome,3,1,0,1,0.02,150
Manhattan,40.74604,-73.97228,EntireHome,3,1,331,1,1,250
Manhattan,40.74605,-73.99906,PrivateRoom,2,1,140,157,2.2,125
Manhattan,40.74605,-73.98634,SharedRoom,3,6,350,2,1.54,65
Manhattan,40.74607,-73.98547,EntireHome,2,1,0,1,0.05,300
Manhattan,40.74607,-73.98372,PrivateRoom,2,1,0,10,3.16,95
Manhattan,40.7461,-74.00329,PrivateRoom,1,2,92,13,3.39,110
Manhattan,40.7461,-74.00323,EntireHome,7,1,358,6,0.17,495
Manhattan,40.7461,-73.98632,EntireHome,1,1,0,3,0.07,279
Manhattan,40.7461,-73.97628,EntireHome,1,1,0,15,0.29,175
Manhattan,40.74611,-74.00014,EntireHome,7,1,4,56,1.12,220
Manhattan,40.74611,-73.99209,EntireHome,30,1,241,3,0.04,295
Manhattan,40.74611,-73.98228,EntireHome,2,1,172,5,2.08,350
Manhattan,40.74611,-73.974,PrivateRoom,1,1,19,2,1.58,87
Manhattan,40.74612,-73.9796,EntireHome,4,1,22,1,1,220
Manhattan,40.74612,-73.97684,PrivateRoom,2,1,0,3,0.11,77
Manhattan,40.74612,-73.97417,EntireHome,1,1,197,2,2,159
Manhattan,40.74613,-73.99178,EntireHome,30,81,363,1,0.21,279
Manhattan,40.74613,-73.97528,EntireHome,3,1,219,4,1.11,175
Manhattan,40.74614,-73.99086,EntireHome,3,1,33,3,3,175
Manhattan,40.74615,-73.98872,EntireHome,3,1,74,14,3.65,800
Manhattan,40.74616,-73.99773,EntireHome,7,1,0,1,0.05,250
Manhattan,40.74618,-74.00392,EntireHome,,1,0,10,0.12,195
Manhattan,40.74619,-74.00559,EntireHome,30,1,364,1,0.08,149
Manhattan,40.7462,-74.00222,EntireHome,4,3,276,24,0.96,349
Manhattan,40.7462,-73.97707,EntireHome,3,1,0,3,0.08,105
Manhattan,40.7462,-73.97296,EntireHome,30,1,123,15,4.29,160
Manhattan,40.74621,-73.99119,EntireHome,2,1,0,1,0.02,250
Manhattan,40.74622,-73.97913,PrivateRoom,10,1,47,19,0.51,95
Manhattan,40.74623,-73.9953,EntireHome,180,1,179,5,0.12,375
Manhattan,40.74623,-73.97404,PrivateRoom,2,1,91,81,4.15,199
Manhattan,40.74624,-74.00371,EntireHome,1,1,6,51,1.58,225
Manhattan,40.74624,-73.99273,PrivateRoom,5,1,0,4,0.21,150
Manhattan,40.74624,-73.98794,EntireHome,7,1,351,7,0.31,420
Manhattan,40.74624,-73.98255,EntireHome,2,2,148,33,2.62,465
Manhattan,40.74624,-73.9725,EntireHome,1,1,95,11,3.98,299
Manhattan,40.74625,-74,EntireHome,3,1,27,6,4.86,305
Manhattan,40.74625,-73.99911,EntireHome,7,1,29,19,0.94,185
Manhattan,40.74626,-73.98682,PrivateRoom,2,6,326,14,1.57,75
Manhattan,40.74628,-73.97899,EntireHome,2,1,32,11,0.98,460
Manhattan,40.74629,-73.97703,EntireHome,4,1,359,5,0.62,899
Manhattan,40.7463,-73.97926,PrivateRoom,4,1,87,105,1.06,130
Manhattan,40.74633,-73.98694,EntireHome,4,1,300,49,3.03,170
Manhattan,40.74633,-73.97586,EntireHome,5,1,20,14,1.56,150
Manhattan,40.74634,-73.98704,PrivateRoom,1,1,354,4,0.12,179
Manhattan,40.74635,-73.99604,EntireHome,3,1,158,28,0.49,360
Manhattan,40.74636,-73.98681,EntireHome,1,18,254,7,0.46,153
Manhattan,40.74636,-73.9783,EntireHome,30,31,154,1,0.02,150
Manhattan,40.74637,-74.00263,EntireHome,3,1,0,1,0.05,500
Manhattan,40.7464,-73.99701,EntireHome,28,1,58,6,0.44,170
Manhattan,40.7464,-73.97987,EntireHome,2,1,4,18,1.14,180
Manhattan,40.74641,-74.0051,EntireHome,3,2,0,3,0.13,435
Manhattan,40.74641,-74.00401,EntireHome,30,81,362,2,0.08,289
Manhattan,40.74642,-73.98516,EntireHome,1,1,16,111,2.19,190
Manhattan,40.74643,-73.98729,EntireHome,1,18,242,8,0.53,163
Manhattan,40.74643,-73.97536,EntireHome,1,1,0,1,0.02,200
Manhattan,40.74645,-73.9853,EntireHome,4,1,0,4,0.08,239
Manhattan,40.74646,-73.99678,EntireHome,10,1,0,1,0.03,179
Manhattan,40.74648,-74.00266,PrivateRoom,5,1,88,36,3.01,89
Manhattan,40.74648,-73.99286,PrivateRoom,3,1,0,23,0.99,40
Manhattan,40.74648,-73.98459,PrivateRoom,3,1,0,41,0.51,100
Manhattan,40.74648,-73.97726,EntireHome,3,1,234,135,2.88,190
Manhattan,40.74649,-73.98723,EntireHome,1,18,175,6,0.38,137
Manhattan,40.7465,-74.00021,EntireHome,4,2,139,31,3.3,59
Manhattan,40.7465,-73.9981,EntireHome,15,1,328,2,0.66,320
Manhattan,40.7465,-73.991,PrivateRoom,1,1,0,2,0.04,100
Manhattan,40.7465,-73.97734,PrivateRoom,5,1,0,2,0.04,85
Manhattan,40.74651,-74.00563,EntireHome,30,81,306,1,0.04,219
Manhattan,40.74651,-73.97868,EntireHome,30,92,337,3,0.43,125
Manhattan,40.74652,-74.00089,PrivateRoom,2,1,74,231,3.07,125
Manhattan,40.74652,-73.97637,PrivateRoom,1,1,0,21,1.51,125
Manhattan,40.74653,-73.98717,EntireHome,1,18,187,5,0.35,208
Manhattan,40.74653,-73.97891,EntireHome,1,1,82,4,1.88,650
Manhattan,40.74656,-74.00441,PrivateRoom,1,3,0,1,0.14,114
Manhattan,40.74657,-73.98691,EntireHome,1,18,228,8,0.59,163
Manhattan,40.74657,-73.98685,EntireHome,2,15,284,15,2.15,240
Manhattan,40.74657,-73.97539,EntireHome,2,1,89,10,0.96,280
Manhattan,40.74658,-73.98847,EntireHome,2,1,139,70,0.93,115
Manhattan,40.74658,-73.97782,PrivateRoom,2,1,0,3,0.16,70
Manhattan,40.7466,-73.99219,PrivateRoom,10,1,365,30,0.39,999
Manhattan,40.74661,-73.99245,PrivateRoom,7,1,0,19,0.97,99
Manhattan,40.74661,-73.97698,EntireHome,4,1,0,2,0.1,200
Manhattan,40.74661,-73.97195,PrivateRoom,7,1,11,5,0.88,90
Manhattan,40.74664,-74.00165,EntireHome,90,1,177,2,0.05,249
Manhattan,40.74664,-73.99441,EntireHome,3,1,0,15,0.3,399
Manhattan,40.74664,-73.9824,PrivateRoom,2,1,151,1,0.37,125
Manhattan,40.74665,-73.98042,EntireHome,2,1,88,11,0.57,175
Manhattan,40.74666,-73.97321,PrivateRoom,1,1,0,1,1,100
Manhattan,40.74667,-73.98513,PrivateRoom,3,6,364,1,0.65,120
Manhattan,40.74668,-73.97309,EntireHome,10,1,0,2,0.12,145
Manhattan,40.74669,-73.98311,SharedRoom,1,3,0,76,3.77,65
Manhattan,40.7467,-73.99335,EntireHome,3,1,62,47,4.61,288
Manhattan,40.7467,-73.98706,EntireHome,2,15,287,6,1.29,220
Manhattan,40.74672,-74.00431,PrivateRoom,1,2,28,7,5.12,105
Manhattan,40.74672,-74.00187,EntireHome,6,1,0,33,1.3,195
Manhattan,40.74672,-73.97841,EntireHome,30,31,157,4,0.11,150
Manhattan,40.74673,-73.98499,EntireHome,4,1,56,60,5.41,250
Manhattan,40.74673,-73.9792,EntireHome,6,1,68,1,1,299
Manhattan,40.74673,-73.97343,EntireHome,1,1,0,2,0.05,83
Manhattan,40.74674,-74.00316,EntireHome,1,1,365,4,1.5,333
Manhattan,40.74674,-73.98735,PrivateRoom,1,5,265,4,2.03,100
Manhattan,40.74675,-73.99555,PrivateRoom,2,1,0,6,0.16,90
Manhattan,40.74676,-74.00308,EntireHome,4,3,273,18,1.49,329
Manhattan,40.74676,-74.00234,PrivateRoom,1,1,0,202,3.15,75
Manhattan,40.74676,-73.99562,EntireHome,4,1,214,52,1.22,199
Manhattan,40.74676,-73.97682,EntireHome,30,31,166,3,0.09,150
Manhattan,40.74677,-73.98698,EntireHome,1,18,223,6,0.38,120
Manhattan,40.74677,-73.9866,PrivateRoom,1,5,266,22,10.31,100
Manhattan,40.74677,-73.97846,EntireHome,30,31,140,4,0.11,125
Manhattan,40.74679,-74.00263,PrivateRoom,1,2,46,5,1.36,115
Manhattan,40.7468,-74.00493,EntireHome,1,1,0,6,0.13,175
Manhattan,40.74681,-74.00006,PrivateRoom,7,2,0,3,0.2,110
Manhattan,40.74681,-73.97629,EntireHome,2,1,0,17,1.11,150
Manhattan,40.74682,-74.00417,PrivateRoom,5,1,0,1,0.02,135
Manhattan,40.74683,-73.98761,EntireHome,1,1,150,145,5.51,158
Manhattan,40.74684,-73.98698,PrivateRoom,4,6,357,8,0.84,75
Manhattan,40.74685,-73.9841,PrivateRoom,2,1,345,61,2.25,175
Manhattan,40.74685,-73.97892,EntireHome,3,3,301,44,2.03,1177
Manhattan,40.74685,-73.97598,EntireHome,2,1,0,1,0.02,149
Manhattan,40.74686,-74.0043,EntireHome,3,1,0,1,0.04,134
Manhattan,40.74686,-73.97981,EntireHome,3,1,0,1,0.03,200
Manhattan,40.74686,-73.97514,EntireHome,1,2,364,17,0.52,400
Manhattan,40.74687,-73.98836,EntireHome,2,15,311,11,1.72,220
Manhattan,40.74688,-74.00145,EntireHome,1,1,0,4,0.08,200
Manhattan,40.74688,-73.99657,PrivateRoom,5,1,0,2,0.1,99
Manhattan,40.74688,-73.98701,EntireHome,4,1,336,18,1.06,220
Manhattan,40.74688,-73.97813,EntireHome,2,1,20,102,2.62,125
Manhattan,40.74689,-73.9781,EntireHome,2,1,0,1,0.05,175
Manhattan,40.74689,-73.97763,EntireHome,3,1,39,44,1.68,150
Manhattan,40.7469,-73.99494,EntireHome,2,1,290,42,1.82,200
Manhattan,40.7469,-73.99038,EntireHome,3,1,334,8,6.15,350
Manhattan,40.74691,-73.99928,EntireHome,2,1,336,13,0.28,200
Manhattan,40.74692,-73.97548,PrivateRoom,30,1,167,2,0.28,70
Manhattan,40.74694,-74.0013,EntireHome,2,1,12,8,5.11,100
Manhattan,40.74694,-73.99728,EntireHome,1,1,204,159,4.95,181
Manhattan,40.74695,-74.00454,PrivateRoom,4,1,365,1,0.02,255
Manhattan,40.74695,-73.98062,EntireHome,2,1,0,13,0.29,300
Manhattan,40.74696,-73.99556,EntireHome,1,1,0,4,0.2,152
Manhattan,40.74696,-73.9746,EntireHome,2,1,0,2,0.1,250
Manhattan,40.74697,-73.98693,EntireHome,2,15,276,15,2.21,240
Manhattan,40.74697,-73.97537,EntireHome,2,,302,8,1.74,288
Manhattan,40.74698,-73.98906,PrivateRoom,1,3,310,141,7.58,110
Manhattan,40.74698,-73.97218,PrivateRoom,1,1,365,23,0.87,205
Manhattan,40.74699,-74.00162,EntireHome,2,1,45,5,1.49,250
Manhattan,40.74701,-73.9914,PrivateRoom,1,4,61,145,5.1,105
Manhattan,40.74702,-73.97563,PrivateRoom,1,1,0,11,0.3,100
Manhattan,40.74703,-73.98738,EntireHome,4,1,332,49,2.37,160
Manhattan,40.74704,-74.00239,PrivateRoom,1,1,96,1,0.77,88
Manhattan,40.74706,-73.98689,EntireHome,1,18,220,7,0.64,153
Manhattan,40.74706,-73.97355,EntireHome,5,1,0,2,0.06,110
Manhattan,40.74708,-73.99131,EntireHome,3,3,85,14,4.24,155
Manhattan,40.74708,-73.98513,PrivateRoom,1,5,253,11,5,100
Manhattan,40.74711,-73.99281,PrivateRoom,1,2,65,3,0.08,100
Manhattan,40.74711,-73.97694,EntireHome,30,31,126,5,0.14,115
Manhattan,40.74712,-73.99514,PrivateRoom,3,2,24,26,0.36,109
Manhattan,40.74712,-73.97434,EntireHome,2,1,0,21,0.35,229
Manhattan,40.74713,-73.98489,PrivateRoom,3,1,6,2,0.82,110
Manhattan,40.74713,-73.98075,PrivateRoom,2,1,178,8,0.41,175
Manhattan,40.74716,-74.00047,EntireHome,3,2,0,2,0.05,250
Manhattan,40.74716,-73.98454,EntireHome,29,96,361,1,0.45,225
Manhattan,40.74716,-73.97607,EntireHome,1,1,0,1,0.02,500
Manhattan,40.74717,-73.99179,PrivateRoom,1,1,88,163,3.12,105
Manhattan,40.74719,-73.97478,EntireHome,1,1,0,3,0.42,150
Manhattan,40.7472,-73.97337,EntireHome,1,1,143,4,4,229
Manhattan,40.74722,-74.00466,EntireHome,3,1,0,11,0.18,300
Manhattan,40.74723,-73.9916,EntireHome,31,1,78,4,0.11,220
Manhattan,40.74724,-74.00355,EntireHome,4,1,31,73,1.25,395
Manhattan,40.74724,-73.98924,EntireHome,3,1,179,1,0.37,400
Manhattan,40.74725,-73.99515,EntireHome,2,1,355,3,0.12,250
Manhattan,40.74725,-73.97431,EntireHome,30,1,89,12,0.25,168
Manhattan,40.74726,-74.00213,SharedRoom,2,1,300,128,2.59,70
Manhattan,40.74729,-74.00244,EntireHome,2,1,0,24,0.63,154
Manhattan,40.74729,-73.98957,PrivateRoom,1,3,312,171,8.69,115
Manhattan,40.74731,-73.98821,EntireHome,1,18,211,11,1.25,163
Manhattan,40.74733,-73.99023,PrivateRoom,1,1,0,17,0.38,99
Manhattan,40.74733,-73.97289,EntireHome,30,2,337,5,0.34,79
Manhattan,40.74734,-73.98049,EntireHome,2,1,22,45,4.44,575
Manhattan,40.74734,-73.97438,EntireHome,2,,312,5,1.1,238
Manhattan,40.74735,-73.99974,EntireHome,3,1,0,7,0.22,585
Manhattan,40.74735,-73.97671,EntireHome,3,1,0,8,0.17,149
Manhattan,40.74737,-73.9742,EntireHome,2,,297,6,1.27,258
Manhattan,40.74737,-73.97407,EntireHome,29,2,230,4,0.38,79
Manhattan,40.74738,-74.00134,EntireHome,3,2,0,3,0.09,179
Manhattan,40.74739,-73.98344,PrivateRoom,1,3,0,40,1.98,130
Manhattan,40.7474,-73.98685,EntireHome,1,18,209,4,0.25,153
Manhattan,40.7474,-73.97847,PrivateRoom,1,1,0,135,1.9,85
Manhattan,40.74741,-74.00213,EntireHome,7,1,0,5,0.67,250
Manhattan,40.74742,-73.99617,EntireHome,7,1,0,14,0.28,195
Manhattan,40.74742,-73.9775,EntireHome,3,1,0,27,1.16,199
